OBJECTID,MaxInjuryS,CaseYear,CrashDate,CrashTimeF,CrashType,UTMEasting,UTMNorthin,OnStreet
17404738,A - SERIOUS INJURY,2019,7/4/2019,8:26 PM,COLLISION WITH PEDESTRIAN,599124.5,4723022.94,
17404737,C - POSSIBLE INJURY,2019,7/5/2019,9:54 PM,COLLISION WITH PEDESTRIAN,599999.53,4725004.17,
17400865,C - POSSIBLE INJURY,2019,6/12/2019,3:30 PM,COLLISION WITH BICYCLIST,599956.75,4721883.79,
17397493,B - INJURY,2019,7/1/2019,8:48 AM,COLLISION WITH BICYCLIST,595704.6948,4717926.338,
17396524,C - POSSIBLE INJURY,2019,6/18/2019,10:15 PM,COLLISION WITH PEDESTRIAN,596964.6145,4735600.42,
17393352,C - POSSIBLE INJURY,2019,6/24/2019,9:54 PM,COLLISION WITH PEDESTRIAN,600629.01,4724928.87,
17393304,C - POSSIBLE INJURY,2019,6/20/2019,4:47 AM,COLLISION WITH BICYCLIST,598287.71,4722808.21,
17393289,B - INJURY,2019,6/27/2019,9:58 PM,COLLISION WITH PEDESTRIAN,601035.88,4723809.68,
17388018,A - SERIOUS INJURY,2019,6/24/2019,9:12 PM,COLLISION WITH PEDESTRIAN,601939.321,4735804.94,
17382583,C - POSSIBLE INJURY,2019,6/21/2019,4:15 PM,COLLISION WITH PEDESTRIAN,601546.6725,4723972.278,
17379981,C - POSSIBLE INJURY,2019,5/27/2019,4:30 PM,COLLISION WITH PEDESTRIAN,600190.49,4724330.42,
17379229,A - SERIOUS INJURY,2019,5/23/2019,10:14 PM,COLLISION WITH PEDESTRIAN,598984.06,4724480.56,
17379192,C - POSSIBLE INJURY,2019,6/19/2019,7:26 AM,COLLISION WITH PEDESTRIAN,599546.52,4736594.92,
17372503,C - POSSIBLE INJURY,2019,6/10/2019,4:30 PM,COLLISION WITH BICYCLIST,595120.818,4719221.359,
17368076,C - POSSIBLE INJURY,2019,6/7/2019,5:35 PM,COLLISION WITH PEDESTRIAN,600983.81,4724536.08,
17364043,C - POSSIBLE INJURY,2019,6/9/2019,3:20 PM,COLLISION WITH BICYCLIST,601026.0726,4711747.999,
17358583,A - SERIOUS INJURY,2019,5/27/2019,11:50 PM,COLLISION WITH PEDESTRIAN,601591.68,4721812.6,
17357888,A - SERIOUS INJURY,2019,6/1/2019,3:54 PM,COLLISION WITH BICYCLIST,599426.9426,4735855.174,
17357788,C - POSSIBLE INJURY,2019,5/31/2019,7:19 AM,COLLISION WITH PEDESTRIAN,602140.08,4723003.75,
17353376,C - POSSIBLE INJURY,2019,6/2/2019,11:00 AM,COLLISION WITH PEDESTRIAN,600030.09,4725021.6,
17350903,B - INJURY,2019,5/29/2019,9:02 PM,COLLISION WITH PEDESTRIAN,599113.09,4724382,
17346228,C - POSSIBLE INJURY,2019,5/27/2019,3:00 PM,COLLISION WITH PEDESTRIAN,601493.1998,4723613.963,
17345375,C - POSSIBLE INJURY,2019,5/17/2019,8:59 PM,COLLISION WITH PEDESTRIAN,602079.54,4722015.24,
17340920,C - POSSIBLE INJURY,2019,5/16/2019,2:48 PM,COLLISION WITH PEDESTRIAN,605225.47,4736606.65,
17340108,C - POSSIBLE INJURY,2019,3/26/2019,1:33 PM,COLLISION WITH PEDESTRIAN,602084.56,4722938.18,
17336616,B - INJURY,2019,5/18/2019,5:20 PM,COLLISION WITH BICYCLIST,600356,4731276,
17336566,C - POSSIBLE INJURY,2019,5/15/2019,9:10 PM,COLLISION WITH PEDESTRIAN,603374.0086,4725108.957,
17335809,C - POSSIBLE INJURY,2019,5/11/2019,11:00 PM,COLLISION WITH PEDESTRIAN,601276.4,4724073.09,
17333859,B - INJURY,2019,5/17/2019,2:30 AM,COLLISION WITH BICYCLIST,606535.5553,4736559.916,
17327528,A - SERIOUS INJURY,2019,3/14/2019,9:27 PM,COLLISION WITH PEDESTRIAN,605853.5397,4729769.153,
17326645,C - POSSIBLE INJURY,2019,2/5/2019,10:00 AM,COLLISION WITH PEDESTRIAN,596557.6327,4728975.578,
17322917,C - POSSIBLE INJURY,2019,5/9/2019,6:09 PM,COLLISION WITH PEDESTRIAN,597819.0113,4712507.708,
17322871,C - POSSIBLE INJURY,2019,5/8/2019,12:00 AM,COLLISION WITH BICYCLIST,602452.2,4723170.18,
17319588,C - POSSIBLE INJURY,2019,4/13/2019,10:06 PM,COLLISION WITH PEDESTRIAN,594292,4731480,
17314927,C - POSSIBLE INJURY,2019,5/2/2019,3:55 PM,COLLISION WITH BICYCLIST,600960.06,4722790.65,
17312350,B - INJURY,2019,4/25/2019,12:09 PM,COLLISION WITH BICYCLIST,598994.28,4724494.15,
17306071,C - POSSIBLE INJURY,2019,4/26/2019,10:59 PM,COLLISION WITH PEDESTRIAN,599644.42,4723982.12,
17303041,C - POSSIBLE INJURY,2019,4/21/2019,9:05 PM,COLLISION WITH PEDESTRIAN,599551.1617,4723416.702,
17303036,C - POSSIBLE INJURY,2019,4/23/2019,9:36 PM,COLLISION WITH PEDESTRIAN,601369.3447,4723433.557,
17302294,B - INJURY,2019,4/24/2019,8:30 AM,COLLISION WITH BICYCLIST,607636.04,4736362.81,
17301944,C - POSSIBLE INJURY,2019,4/9/2019,1:15 PM,COLLISION WITH PEDESTRIAN,601250.9273,4723442.229,
17297341,B - INJURY,2019,4/19/2019,1:15 PM,COLLISION WITH BICYCLIST,587341.03,4730180.92,
17297279,C - POSSIBLE INJURY,2019,4/22/2019,7:02 PM,COLLISION WITH PEDESTRIAN,604990.5633,4736964.021,
17294557,C - POSSIBLE INJURY,2019,3/29/2019,1:41 PM,COLLISION WITH PEDESTRIAN,602441.19,4723100.05,
17294555,C - POSSIBLE INJURY,2019,4/13/2019,11:16 AM,COLLISION WITH PEDESTRIAN,600523.83,4724400,
17290870,C - POSSIBLE INJURY,2019,4/11/2019,4:12 PM,COLLISION WITH PEDESTRIAN,601611.25,4724057,
17288767,C - POSSIBLE INJURY,2019,4/14/2019,2:15 PM,COLLISION WITH PEDESTRIAN,600284.2209,4722946.788,
17286275,C - POSSIBLE INJURY,2019,4/9/2019,11:18 PM,COLLISION WITH PEDESTRIAN,602693.5224,4722988.789,
17285926,B - INJURY,2019,3/31/2019,7:57 PM,COLLISION WITH PEDESTRIAN,586556.5921,4732985.134,
17285908,C - POSSIBLE INJURY,2019,4/8/2019,9:59 PM,COLLISION WITH PEDESTRIAN,602494.87,4722253.17,
17285899,C - POSSIBLE INJURY,2019,4/12/2019,4:15 PM,COLLISION WITH BICYCLIST,596578.2525,4734081.861,
17283120,B - INJURY,2019,4/9/2019,7:30 AM,COLLISION WITH PEDESTRIAN,591459.6755,4728428.464,
17283080,C - POSSIBLE INJURY,2019,4/7/2019,9:38 PM,COLLISION WITH BICYCLIST,601052.33,4724244.64,
17281710,C - POSSIBLE INJURY,2019,4/8/2019,9:43 PM,COLLISION WITH PEDESTRIAN,599783.81,4724167.17,
17277992,C - POSSIBLE INJURY,2019,4/6/2019,12:32 PM,COLLISION WITH PEDESTRIAN,601035.88,4723809.68,
17269111,C - POSSIBLE INJURY,2019,4/1/2019,6:10 AM,COLLISION WITH BICYCLIST,601914,4729724,
17260539,A - SERIOUS INJURY,2019,3/7/2019,7:45 AM,COLLISION WITH PEDESTRIAN,597352.8219,4729931.21,
17259068,C - POSSIBLE INJURY,2019,3/20/2019,6:34 PM,COLLISION WITH PEDESTRIAN,599588.08,4722991.71,
17254741,B - INJURY,2019,3/14/2019,8:10 PM,COLLISION WITH PEDESTRIAN,600412.55,4721987.56,
17252083,C - POSSIBLE INJURY,2019,3/18/2019,4:20 PM,COLLISION WITH PEDESTRIAN,597348.4321,4729927.49,
17252057,C - POSSIBLE INJURY,2019,3/11/2019,2:44 PM,COLLISION WITH PEDESTRIAN,601612.14,4721870.99,
17246636,C - POSSIBLE INJURY,2019,3/12/2019,9:43 PM,COLLISION WITH PEDESTRIAN,599622.8223,4725436.116,
17241201,C - POSSIBLE INJURY,2019,3/7/2019,3:10 PM,COLLISION WITH PEDESTRIAN,598588.3888,4731182.236,
17233749,C - POSSIBLE INJURY,2019,2/7/2019,7:15 AM,COLLISION WITH PEDESTRIAN,601556.54,4721709.12,
17223375,C - POSSIBLE INJURY,2019,2/27/2019,3:45 PM,COLLISION WITH PEDESTRIAN,600860.69,4724012.94,
17215027,C - POSSIBLE INJURY,2019,1/30/2019,9:57 AM,COLLISION WITH PEDESTRIAN,601697.21,4724170.67,
17207999,C - POSSIBLE INJURY,2019,2/16/2019,4:00 PM,COLLISION WITH PEDESTRIAN,601320.2676,4722632.587,
17207908,C - POSSIBLE INJURY,2019,2/15/2019,10:13 PM,COLLISION WITH PEDESTRIAN,596618.7028,4726546.413,
17207733,C - POSSIBLE INJURY,2019,2/15/2019,6:58 PM,COLLISION WITH PEDESTRIAN,601638.99,4721230.97,
17207464,A - SERIOUS INJURY,2019,1/24/2019,5:30 PM,COLLISION WITH PEDESTRIAN,595325.1666,4730393.143,
17204856,C - POSSIBLE INJURY,2018,12/16/2018,2:34 AM,COLLISION WITH PEDESTRIAN,602372.6,4722953.65,
17204117,A - SERIOUS INJURY,2019,2/14/2019,6:18 PM,COLLISION WITH PEDESTRIAN,601329.1814,4732832.996,
17200704,C - POSSIBLE INJURY,2019,2/11/2019,9:31 PM,COLLISION WITH PEDESTRIAN,604125.7946,4726783.699,
17197930,B - INJURY,2019,2/8/2019,6:11 PM,COLLISION WITH PEDESTRIAN,596741.6787,4729266.709,
17193381,C - POSSIBLE INJURY,2019,1/11/2019,3:09 PM,COLLISION WITH PEDESTRIAN,600699.05,4724198.29,
17173855,C - POSSIBLE INJURY,2019,1/28/2019,2:14 PM,COLLISION WITH PEDESTRIAN,599820.28,4724611.74,
17172950,A - SERIOUS INJURY,2019,1/28/2019,11:39 AM,COLLISION WITH PEDESTRIAN,602075.58,4722228.99,
17163240,B - INJURY,2019,1/15/2019,7:24 PM,COLLISION WITH PEDESTRIAN,600190.49,4724330.42,
17159390,A - SERIOUS INJURY,2019,1/18/2019,5:26 PM,COLLISION WITH PEDESTRIAN,603857.4434,4726495.8,
17153208,C - POSSIBLE INJURY,2019,1/13/2019,2:07 PM,COLLISION WITH PEDESTRIAN,601362.49,4723438.49,
17151843,C - POSSIBLE INJURY,2019,1/10/2019,4:56 PM,COLLISION WITH PEDESTRIAN,598510.9,4725607.92,
17147809,C - POSSIBLE INJURY,2019,1/12/2019,12:48 PM,COLLISION WITH PEDESTRIAN,599999.21,4723714.12,
17147110,B - INJURY,2019,1/8/2019,6:49 PM,COLLISION WITH PEDESTRIAN,595564,4730117,
17146218,C - POSSIBLE INJURY,2019,1/8/2019,1:45 PM,COLLISION WITH BICYCLIST,600201.52,4723561.99,
17146161,C - POSSIBLE INJURY,2019,1/9/2019,5:06 PM,COLLISION WITH PEDESTRIAN,599823.7117,4722976.581,
17139262,C - POSSIBLE INJURY,2018,12/7/2018,7:16 PM,COLLISION WITH PEDESTRIAN,600763.63,4723929.23,
17136420,C - POSSIBLE INJURY,2018,12/20/2018,6:12 PM,COLLISION WITH PEDESTRIAN,596893.89,4725362.97,
17133431,C - POSSIBLE INJURY,2018,12/24/2018,5:00 PM,COLLISION WITH PEDESTRIAN,596990.75,4725322.56,
17132443,C - POSSIBLE INJURY,2018,12/28/2018,8:05 AM,COLLISION WITH PEDESTRIAN,602075.58,4722228.99,
17131119,C - POSSIBLE INJURY,2019,1/1/2019,7:18 PM,COLLISION WITH PEDESTRIAN,606238.1924,4736196.441,
17128111,A - SERIOUS INJURY,2018,12/10/2018,11:02 PM,COLLISION WITH PEDESTRIAN,605884.06,4729279.66,
17125312,C - POSSIBLE INJURY,2018,12/21/2018,9:51 AM,COLLISION WITH PEDESTRIAN,600108.5151,4725342.368,
17125299,C - POSSIBLE INJURY,2018,12/26/2018,12:13 PM,COLLISION WITH PEDESTRIAN,596847.1686,4728638.146,
17123968,C - POSSIBLE INJURY,2018,12/26/2018,5:41 PM,COLLISION WITH PEDESTRIAN,598839.63,4724291.8,
17121222,C - POSSIBLE INJURY,2018,11/26/2018,12:00 AM,COLLISION WITH PEDESTRIAN,598452.36,4723245.48,
17120461,C - POSSIBLE INJURY,2018,12/21/2018,3:30 PM,COLLISION WITH PEDESTRIAN,596921.2633,4728536.715,
17120417,C - POSSIBLE INJURY,2018,12/17/2018,9:48 PM,COLLISION WITH PEDESTRIAN,602073.494,4722223.082,
17117097,A - SERIOUS INJURY,2018,12/13/2018,2:13 PM,COLLISION WITH PEDESTRIAN,597842.2275,4703520.236,
17113701,B - INJURY,2018,12/5/2018,6:29 AM,COLLISION WITH PEDESTRIAN,599248.74,4724279.76,
17113661,C - POSSIBLE INJURY,2018,12/19/2018,4:04 PM,COLLISION WITH PEDESTRIAN,600011.22,4724466.77,
17113653,C - POSSIBLE INJURY,2018,12/1/2018,6:45 AM,COLLISION WITH PEDESTRIAN,600446.02,4722987.76,
17112065,C - POSSIBLE INJURY,2018,12/17/2018,8:37 PM,COLLISION WITH PEDESTRIAN,602075.58,4722228.99,
17111384,C - POSSIBLE INJURY,2018,12/17/2018,1:30 PM,COLLISION WITH PEDESTRIAN,599820.28,4724611.74,
17110112,C - POSSIBLE INJURY,2018,12/13/2018,11:10 AM,COLLISION WITH PEDESTRIAN,599354.15,4724965.78,
17109405,C - POSSIBLE INJURY,2018,12/15/2018,8:00 AM,COLLISION WITH PEDESTRIAN,601642.9554,4721418.737,
17108626,C - POSSIBLE INJURY,2018,12/15/2018,6:00 PM,COLLISION WITH PEDESTRIAN,599820.28,4724611.74,
17102704,B - INJURY,2018,12/3/2018,5:45 PM,COLLISION WITH PEDESTRIAN,599936.79,4724006.66,
17102101,C - POSSIBLE INJURY,2018,11/30/2018,7:20 AM,COLLISION WITH PEDESTRIAN,600325.52,4723173.61,
17100077,C - POSSIBLE INJURY,2018,12/7/2018,5:04 PM,COLLISION WITH PEDESTRIAN,601362.49,4723438.49,
17098239,C - POSSIBLE INJURY,2018,12/6/2018,1:52 PM,COLLISION WITH PEDESTRIAN,596111.804,4723681.445,
17093649,C - POSSIBLE INJURY,2018,11/20/2018,11:00 PM,COLLISION WITH PEDESTRIAN,597762.19,4725004.1,
17091448,B - INJURY,2018,12/4/2018,9:32 AM,COLLISION WITH PEDESTRIAN,600513.8281,4724411.499,
17087378,B - INJURY,2018,12/3/2018,9:30 AM,COLLISION WITH PEDESTRIAN,599620.41,4725315.47,
17084519,C - POSSIBLE INJURY,2018,12/2/2018,12:00 AM,COLLISION WITH PEDESTRIAN,600640.2657,4723221.588,
17084514,C - POSSIBLE INJURY,2018,12/2/2018,2:09 AM,COLLISION WITH PEDESTRIAN,600206.3497,4724318.369,
17083572,C - POSSIBLE INJURY,2018,11/29/2018,7:25 PM,COLLISION WITH BICYCLIST,606389.9894,4735476.184,
17082940,C - POSSIBLE INJURY,2018,12/1/2018,12:28 PM,COLLISION WITH BICYCLIST,600623.7732,4724284.947,
17082151,A - SERIOUS INJURY,2018,11/30/2018,6:22 PM,COLLISION WITH PEDESTRIAN,606534.9986,4735958.518,
17080666,C - POSSIBLE INJURY,2018,11/27/2018,2:26 PM,COLLISION WITH PEDESTRIAN,592222.01,4727298.1,
17080021,C - POSSIBLE INJURY,2018,11/25/2018,2:28 AM,COLLISION WITH BICYCLIST,596122.2476,4736286.835,
17078012,C - POSSIBLE INJURY,2018,11/18/2018,8:15 PM,COLLISION WITH PEDESTRIAN,600870.76,4722533,
17075456,C - POSSIBLE INJURY,2018,11/24/2018,4:00 PM,COLLISION WITH PEDESTRIAN,594154.4573,4731751.545,
17075455,C - POSSIBLE INJURY,2018,11/24/2018,6:18 PM,COLLISION WITH BICYCLIST,601977.415,4736119.957,
17074252,C - POSSIBLE INJURY,2018,11/18/2018,2:50 PM,COLLISION WITH BICYCLIST,599857.23,4723526.26,
17068951,A - SERIOUS INJURY,2018,11/19/2018,4:44 PM,COLLISION WITH PEDESTRIAN,601214.14,4723604.37,
17064741,C - POSSIBLE INJURY,2018,11/15/2018,7:43 AM,COLLISION WITH PEDESTRIAN,600302,4719381,
17061495,A - SERIOUS INJURY,2018,11/14/2018,6:01 PM,COLLISION WITH PEDESTRIAN,601887.0705,4730513.014,
17059209,C - POSSIBLE INJURY,2018,11/13/2018,5:15 PM,COLLISION WITH PEDESTRIAN,594129.8025,4731781.677,
17050319,A - SERIOUS INJURY,2018,10/14/2018,6:44 PM,COLLISION WITH PEDESTRIAN,605985.84,4737253.73,
17049100,A - SERIOUS INJURY,2018,10/30/2018,6:32 PM,COLLISION WITH BICYCLIST,596757.8425,4718259.231,
17048268,C - POSSIBLE INJURY,2018,11/7/2018,10:39 AM,COLLISION WITH PEDESTRIAN,601419.77,4723143.56,
17048247,C - POSSIBLE INJURY,2018,11/5/2018,9:32 AM,COLLISION WITH PEDESTRIAN,602127.76,4722410.35,
17045543,C - POSSIBLE INJURY,2018,10/31/2018,6:20 PM,COLLISION WITH PEDESTRIAN,595769.625,4727420.209,
17045525,B - INJURY,2018,11/5/2018,6:09 PM,COLLISION WITH PEDESTRIAN,602510.92,4723623.54,
17045485,C - POSSIBLE INJURY,2018,11/7/2018,1:30 PM,COLLISION WITH OTHER PEDESTRIAN,596022.1008,4726981.993,
17039997,C - POSSIBLE INJURY,2018,11/5/2018,1:00 PM,COLLISION WITH PEDESTRIAN,600860.69,4724012.94,
17036408,B - INJURY,2018,10/16/2018,11:22 AM,COLLISION WITH PEDESTRIAN,600764.01,4724590.64,
17034911,C - POSSIBLE INJURY,2018,10/19/2018,7:50 AM,COLLISION WITH PEDESTRIAN,599854.1457,4722974.939,
17033887,B - INJURY,2018,10/16/2018,10:53 AM,COLLISION WITH PEDESTRIAN,600106,4734565,
17029672,B - INJURY,2018,10/18/2018,8:38 AM,COLLISION WITH PEDESTRIAN,601365.26,4722688.71,
17023279,A - SERIOUS INJURY,2018,10/10/2018,4:54 AM,COLLISION WITH PEDESTRIAN,600987.9614,4734548.599,
17022087,A - SERIOUS INJURY,2018,10/25/2018,6:55 AM,COLLISION WITH PEDESTRIAN,600713.97,4722190.08,
17022082,C - POSSIBLE INJURY,2018,10/25/2018,6:35 AM,COLLISION WITH BICYCLIST,600776.974,4722301.935,
17021090,A - SERIOUS INJURY,2018,10/19/2018,1:00 AM,COLLISION WITH BICYCLIST,600979.6,4723672.14,
17014510,C - POSSIBLE INJURY,2018,10/19/2018,6:45 PM,COLLISION WITH PEDESTRIAN,599173,4717454,
17013477,A - SERIOUS INJURY,2018,10/16/2018,10:19 PM,COLLISION WITH PEDESTRIAN,597840.2205,4726054.288,
17011131,C - POSSIBLE INJURY,2018,10/18/2018,4:35 PM,COLLISION WITH PEDESTRIAN,606613.55,4736549.76,
17007650,C - POSSIBLE INJURY,2018,10/15/2018,7:05 AM,COLLISION WITH PEDESTRIAN,600724.0801,4734142.043,
17005951,C - POSSIBLE INJURY,2018,9/29/2018,11:53 PM,COLLISION WITH BICYCLIST,600209.99,4723990.95,
17002914,C - POSSIBLE INJURY,2018,10/11/2018,11:27 AM,COLLISION WITH PEDESTRIAN,598360.1096,4722942.273,
17002227,C - POSSIBLE INJURY,2018,10/13/2018,10:30 PM,COLLISION WITH BICYCLIST,605376.22,4732002.47,
17000406,C - POSSIBLE INJURY,2018,10/7/2018,9:50 AM,COLLISION WITH PEDESTRIAN,597974.845,4702843.524,
17000392,C - POSSIBLE INJURY,2018,9/27/2018,1:38 PM,COLLISION WITH BICYCLIST,607628.6364,4736364.613,
16997795,C - POSSIBLE INJURY,2018,10/4/2018,12:45 PM,COLLISION WITH PEDESTRIAN,599618.81,4724765.33,
16997794,C - POSSIBLE INJURY,2018,10/4/2018,9:00 AM,COLLISION WITH BICYCLIST,600104.29,4724588.85,
16995490,C - POSSIBLE INJURY,2018,10/9/2018,5:48 PM,COLLISION WITH PEDESTRIAN,600094.45,4721131.86,
16995435,C - POSSIBLE INJURY,2018,10/8/2018,6:34 PM,COLLISION WITH BICYCLIST,598285.1719,4730188.125,
16995433,B - INJURY,2018,8/26/2018,6:15 PM,COLLISION WITH BICYCLIST,593915,4731962,
16993613,B - INJURY,2018,10/5/2018,3:23 AM,COLLISION WITH PEDESTRIAN,599821.44,4723848.5,
16992539,C - POSSIBLE INJURY,2018,9/28/2018,4:07 PM,COLLISION WITH PEDESTRIAN,600366.77,4724196.47,
16991565,C - POSSIBLE INJURY,2018,9/22/2018,6:08 PM,COLLISION WITH PEDESTRIAN,599354.15,4724965.78,
16990857,B - INJURY,2018,10/5/2018,5:50 PM,COLLISION WITH PEDESTRIAN,601495.58,4723906.26,
16990227,C - POSSIBLE INJURY,2018,10/3/2018,12:00 PM,COLLISION WITH BICYCLIST,598403.1774,4727125.613,
16982255,C - POSSIBLE INJURY,2018,9/15/2018,2:35 PM,COLLISION WITH OTHER PEDESTRIAN,600303.85,4721458.09,
16979614,C - POSSIBLE INJURY,2018,9/24/2018,7:40 AM,COLLISION WITH PEDESTRIAN,600201.52,4723561.99,
16978466,C - POSSIBLE INJURY,2018,9/26/2018,7:29 PM,COLLISION WITH PEDESTRIAN,605960.43,4731785.013,
16977915,B - INJURY,2018,9/1/2018,4:14 PM,COLLISION WITH BICYCLIST,599040.1582,4726106.237,
16977914,C - POSSIBLE INJURY,2018,9/24/2018,11:15 AM,COLLISION WITH PEDESTRIAN,601612.14,4721870.99,
16976626,B - INJURY,2018,8/31/2018,4:02 PM,COLLISION WITH BICYCLIST,600861.48,4722764.89,
16975051,C - POSSIBLE INJURY,2018,9/23/2018,3:58 PM,COLLISION WITH PEDESTRIAN,601362.49,4723438.49,
16968151,C - POSSIBLE INJURY,2018,9/11/2018,5:00 PM,COLLISION WITH BICYCLIST,591308.1822,4735056.156,
16968138,C - POSSIBLE INJURY,2018,9/16/2018,3:47 PM,COLLISION WITH PEDESTRIAN,600133.78,4721469.29,
16964388,C - POSSIBLE INJURY,2018,9/16/2018,3:38 AM,COLLISION WITH PEDESTRIAN,601103.9403,4723087.151,
16962697,C - POSSIBLE INJURY,2018,9/16/2018,6:59 PM,COLLISION WITH PEDESTRIAN,600154.0278,4721120.996,
16956465,C - POSSIBLE INJURY,2018,7/30/2018,5:00 PM,COLLISION WITH BICYCLIST,600699.05,4724198.29,
16945083,C - POSSIBLE INJURY,2018,8/26/2018,1:02 PM,COLLISION WITH PEDESTRIAN,599999.21,4723714.12,
16945081,B - INJURY,2018,8/29/2018,10:00 AM,COLLISION WITH BICYCLIST,602238.53,4722688.55,
16942730,B - INJURY,2018,8/30/2018,8:15 AM,COLLISION WITH PEDESTRIAN,602027.637,4722305.815,
16942660,B - INJURY,2018,8/15/2018,5:36 PM,COLLISION WITH PEDESTRIAN,601217.1449,4723600.924,
16941505,C - POSSIBLE INJURY,2018,9/1/2018,8:08 PM,COLLISION WITH PEDESTRIAN,601576.2345,4734304.939,
16939977,A - SERIOUS INJURY,2018,8/24/2018,12:40 PM,COLLISION WITH BICYCLIST,601468.4473,4722843.238,
16939340,C - POSSIBLE INJURY,2018,8/29/2018,9:01 AM,COLLISION WITH BICYCLIST,606318,4733523,
16939335,B - INJURY,2018,8/30/2018,8:07 PM,COLLISION WITH PEDESTRIAN,602086,4733297,
16939324,A - SERIOUS INJURY,2018,8/30/2018,9:39 PM,COLLISION WITH PEDESTRIAN,601942.44,4721848.51,
16935068,C - POSSIBLE INJURY,2018,8/24/2018,12:34 PM,COLLISION WITH BICYCLIST,600551.3564,4727624.605,
16935034,B - INJURY,2018,8/10/2018,10:50 PM,COLLISION WITH BICYCLIST,600568.84,4724043.24,
16927936,C - POSSIBLE INJURY,2018,8/17/2018,2:32 PM,COLLISION WITH BICYCLIST,601035.88,4723809.68,
16927929,A - SERIOUS INJURY,2018,8/20/2018,10:30 PM,COLLISION WITH PEDESTRIAN,601362.49,4723438.49,
16926316,B - INJURY,2018,8/15/2018,1:30 PM,COLLISION WITH BICYCLIST,593375.9636,4726774.16,
16924604,C - POSSIBLE INJURY,2018,8/19/2018,11:27 AM,COLLISION WITH PEDESTRIAN,597338.1856,4729918.789,
16923830,B - INJURY,2018,8/18/2018,12:13 AM,COLLISION WITH PEDESTRIAN,601694.43,4721521.66,
16917553,B - INJURY,2018,8/2/2018,8:50 PM,COLLISION WITH PEDESTRIAN,599676.77,4725373.7,
16913582,B - INJURY,2018,8/10/2018,5:35 PM,COLLISION WITH BICYCLIST,587668.0775,4722488.184,
16913019,C - POSSIBLE INJURY,2018,7/30/2018,12:00 PM,COLLISION WITH PEDESTRIAN,600870.76,4722533,
16909095,A - SERIOUS INJURY,2018,8/7/2018,12:24 PM,COLLISION WITH PEDESTRIAN,598103.1168,4723421.468,
16907292,C - POSSIBLE INJURY,2018,8/4/2018,4:47 PM,COLLISION WITH BICYCLIST,599894.3,4725128.16,
16902218,B - INJURY,2018,7/18/2018,2:00 PM,COLLISION WITH PEDESTRIAN,601169.8823,4721451.074,
16896356,C - POSSIBLE INJURY,2018,7/15/2018,8:34 AM,COLLISION WITH PEDESTRIAN,600505.9339,4723333.384,
16895107,C - POSSIBLE INJURY,2018,7/21/2018,6:30 PM,COLLISION WITH PEDESTRIAN,601911.91,4724080.08,
16894854,C - POSSIBLE INJURY,2018,7/24/2018,10:05 AM,COLLISION WITH BICYCLIST,599459.47,4723372.49,
16894841,C - POSSIBLE INJURY,2018,7/24/2018,10:30 PM,COLLISION WITH PEDESTRIAN,600922.405,4723018.729,
16892576,B - INJURY,2018,7/25/2018,4:00 PM,COLLISION WITH PEDESTRIAN,586734.71,4719610.51,
16878312,C - POSSIBLE INJURY,2018,6/5/2018,9:35 AM,COLLISION WITH PEDESTRIAN,601405.58,4723497.1,
16868691,A - SERIOUS INJURY,2018,7/3/2018,3:41 PM,COLLISION WITH PEDESTRIAN,596953.3919,4729585.71,
16868680,C - POSSIBLE INJURY,2018,7/12/2018,6:21 PM,COLLISION WITH BICYCLIST,593922.5709,4716806.073,
16866292,B - INJURY,2018,7/1/2018,8:03 PM,COLLISION WITH BICYCLIST,601455.46,4724361.82,
16865591,B - INJURY,2018,6/22/2018,11:10 AM,COLLISION WITH BICYCLIST,600358.28,4725568.91,
16865583,B - INJURY,2018,7/4/2018,9:47 PM,COLLISION WITH PEDESTRIAN,600912.77,4723026.2,
16859398,B - INJURY,2018,7/6/2018,4:17 PM,COLLISION WITH PEDESTRIAN,599999.53,4725004.17,
16851876,B - INJURY,2018,7/1/2018,7:04 PM,COLLISION WITH PEDESTRIAN,601934.69,4722280.34,
16845580,C - POSSIBLE INJURY,2018,6/12/2018,5:45 PM,COLLISION WITH BICYCLIST,601020.51,4722074.48,
16843978,A - SERIOUS INJURY,2018,6/17/2018,10:39 PM,COLLISION WITH BICYCLIST,606087.9127,4736547.426,
16836629,C - POSSIBLE INJURY,2018,6/19/2018,8:10 AM,COLLISION WITH PEDESTRIAN,602326.62,4723041.49,
16834863,B - INJURY,2018,6/19/2018,9:40 PM,COLLISION WITH PEDESTRIAN,593528.0245,4733968.814,
16830799,C - POSSIBLE INJURY,2018,6/13/2018,8:32 AM,COLLISION WITH PEDESTRIAN,600678.9818,4726459.447,
16824658,C - POSSIBLE INJURY,2018,6/13/2018,3:02 PM,COLLISION WITH BICYCLIST,593822.6014,4718566.792,
16823335,C - POSSIBLE INJURY,2018,6/11/2018,10:30 PM,COLLISION WITH BICYCLIST,594154.4886,4731752.412,
16821426,C - POSSIBLE INJURY,2018,6/9/2018,10:10 PM,COLLISION WITH BICYCLIST,594646.9644,4726300.573,
16821398,A - SERIOUS INJURY,2018,6/9/2018,11:00 AM,COLLISION WITH PEDESTRIAN,602373.79,4723139.04,
16819076,C - POSSIBLE INJURY,2018,6/7/2018,11:20 PM,COLLISION WITH PEDESTRIAN,600645.33,4724149.86,
